id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,prim14_party,prim14_rep_gov,prim14_rep_gov_other,gov14_quin_raun,gov14_quin_raun_other,gov14_quin_brady,gov14_quin_brady_other,gov14_quin_dill,gov14_quin_dill_other,gov14_quin_ruth,gov14_quin_ruth_other,fix_deficit_il14,tax_temp_inc1,tax_temp_inc2,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_disable,pen_cuts,tax_sales,tax_services,gamble_exp,tax_pen_ssi,tax_ret_inc,pen_refbill,term_total_yrs,term_leader,term_resp,term_expert,term_fresh,term_lobby,crpt_city_com,crpt_county_com,crpt_city_impact,crpt_state_com,crpt_st_impact,crpt_fed_com,crpt_fed_impact,gun_own,schoolgrd,schoolgrd_tax,gun_conceal_expt,gun_conceal_safe,local_ce,national_ce,news_accurate,say_from,say_from_other,q46_a1,q46_a2,q46_a3,q46_a4,q46_a5,q46_a6,q46_a7,q46_a8,q46_a9,q46_a10,q46_a11,q46_a12,q46,hc_medicaid,hc_ins_quality,hc_ins_cost,hc_get_ins,hc_delayed,hc_condition,abort_leg,lg_coup_rts,education,ideology,party_aff,employ_time,employ_type,retired_type,relig_att_often,relig_type,religion,born_again,zip,age,birth_yr,rac_eth,rac_eth_other,hh_inc,news_loc_tv,news_nat_np,news_npr,news_radio,news_msnbc,news_fox,news_cnn,news_bbc,news_huffpo,news_comedy,news_social,news_oth_dum,news_oth_word,news_no_contact
8306,2,1, , ,1,1,2,2,2,2,2,1,7, ,9, ,1, ,1, ,1, ,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,4,2,2,1,4,2,2,9,4,3,4,4,4,4,1,2, ,1,8,4,3,3,4, ,1,5,11,2,10,3,7,4, , , , , ,2,3, , ,1,2,2,2,6,4,7,1,3, ,2,1, ,5,60177,7,1963,1, ,5,1,1,1,1,1,0,1,0,0,1,1,0, ,0
5037,2,1, , ,1,1,1,2,2,1,3,2, , ,3, ,9, ,3, ,3, ,2,2, ,2,2,2,2,2,2,2,1,3,1,2,2,3,2,1,1,2,1,3,3,3,3,3,2,3,2,2,2, ,9,2,3,3,2,88,COOK COUNTY,7,11,6,1,10,2,5, , , , , , ,2,3, , ,2, ,3,1,5,3,1,3, ,1,1,1, ,3,60620,12,1936,2, ,4,1,1,0,0,1,1,1,0,0,1,1,0, ,0
6538,2,1, , ,1,1,2,2,2,2,5,1,10, ,1, ,1, ,1, ,1, ,2,4,4,1,1,2,1,1,2,9,2,4,4,2,9,2,1,1,1,3,1,4,3,3,3,4,4,4,4,1,2, ,1,1,3,4,3,1, ,4,1,6, , , , , , , , , , ,9,2,1, ,1,2,3,2,3,5,6,3, ,3,5, ,1,5,60085,9,1949,1, ,3,1,0,0,1,0,1,0,0,0,0,0,0, ,0
6983,2,1, , ,1,1,2,1,1,1,3,2, , ,3, ,3, ,3, ,3, ,3,1, ,2,2,2,2,2,2,2,2,1,1,2,1,1,4,4,4,1,4,1,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,1, ,8,4,6,11, , , , , , , , , ,1,1, , ,1,3,9,1,3,1,1,1,3, ,4, ,1,2,60639,6,1965,2, ,5,0,0,0,1,0,1,0,1,0,0,1,0, ,0
6950,3,1, , ,1,1,2,1,1,2,2,2, , ,3, ,3, ,3, ,3, ,1,2, ,2,2,2,2,2,2,2,1,3,3,2,1,4,2,2,9,2,2,2,2,2,2,3,2,3,2,2,2, ,1,2,3,3,9,11, ,1,8,2,9,3,4, , , , , , , ,2,3, , ,2, ,1,1,3,1,1,3, ,3,5, ,3, ,62864,11,1939,1, ,2,1,1,1,1,0,0,0,1,1,0,0,0, ,0
7772,3,1, , ,1,1,1,2,2,1,2,1,5, ,1, ,1, ,1, ,1, ,2,2, ,1,1,2,1,2,1,1,2,2,2,1, ,2,4,1,1,4,1,2,3,1,3,1,4,4,3,1,1,2,1,1,3,3,2,3, ,1,2,9,4,7,5,6, , , , , , ,2,3, , ,2, ,2,2,3,3,5,1,4, ,2,1, ,5,61356,7,1962,1, ,4,1,1,0,1,1,1,1,0,1,0,0,0, ,0
8824,3,1, , ,1,1,2,2,2,1,3,1,1, ,1, ,1, ,1, ,1, ,1,3,4,2,1,2,2,1,1,1,2,4,3,2,9,2,1,1,2,4,1,3,3,3,3,4,4,4,4,1,2, ,1,1,3,3,2,6, ,1,6,3,5, , , , , , , , , ,2,3, , ,1,2,2,2,5,4,6,2,2, ,4, ,1,2,61531,6,1964,1, ,3,1,0,1,0,1,1,0,0,0,0,0,0, ,0
6636,2,1, , ,1,1,2,2,2,2,3,3, , ,4, ,4, ,2, ,4, ,2,9, ,2,9,2,1,2,2,2,2,4,4,2,2,3,1,1,1,2,1,4,2,2,3,3,3,3,2,2,9, ,1,2,2,2,3,88,COOK COUNTY,6,1,2,5, , , , , , , , , ,2,3, , ,2, ,2,3,2,3,6,3, ,3,1,1, ,5,60480,12,1937,8,POLISH,4,1,1,0,0,1,1,0,0,0,0,0,0, ,0
7631,2,1, , ,1,1,2,9,9,9,3,2, , ,3, ,3, ,3, ,3, ,3,9, ,2,2,2,2,2,2,2,2,2,3,2,2,2,4,4,4,1,4,1,1,4,2,3,2,4,4,2,2, ,1,2,4,4,3,88,CHICAGO AREA,9,2,4,5,10,1,11,3, , , , , ,2,3, , ,2, ,1,1,3,1,1,1,1, ,5, ,9, ,60194,8,1956,1, ,5,1,1,1,1,1,0,0,0,1,1,1,0, ,0
8314,2,1, , ,1,1,2,1,2,1,2,3, , ,3, ,9, ,3, ,9, ,2,4,4,2,2,2,2,2,2,1,2,4,1,2,2,1,4,1,1,4,1,4,4,4,3,4,4,4,3,2,2, ,1,1,2,2,2,5, ,1,7, , , , , , , , , , , ,2,3, , ,2, ,2,1,3,3,3,3, ,1,4, ,1,5,60060,10,1944,1, ,3,1,0,0,0,0,0,1,0,0,0,0,0, ,0
7324,1,1, , ,1,1,2,2,2,2,2,2, , ,3, ,1, ,1, ,1, ,2,4,4,2,2,2,1,1,2,2,2,4,2,2,2,4,1,1,3,3,1,3,4,4,3,4,4,4,4,2,1,1,2,2,4,4,2,1, ,9,4,2,8,3,7,1, , , , , , ,2,3, , ,2, ,3,2,6,4,2,1,3, ,4, ,1,5,60614,7,1960,1, ,7,1,1,1,1,0,0,1,1,1,0,0,0, ,0
7107,2,1, , ,1,1,2,9,2,1,1,2, , ,3, ,3, ,3, ,3, ,1,1, ,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,4,2,3,9,3,4,2,3,3,4,3,2,2, ,1,2,4,4,3,2, ,1,2,11,7,8,9, , , , , , , ,2,3, , ,2, ,1,1,5,2,1,2,4, ,5, ,3, ,60193,9,1953,1, ,5,1,1,0,0,0,0,1,1,1,0,1,0, ,0
6266,3,1, , ,1,1,1,2,2,1,3,3, , ,1, ,1, ,1, ,1, ,2,4,3,2,2,1,9,2,2,1,2,2,2,2,1,3,1,2,3,4,2,3,1,1,1,3,2,3,2,1,1,1,1,1,4,3,2,88,WEST CENTRAL ILLINOIS,4,3,1,6,5,10, , , , , , , ,2,3, , ,2, ,2,2,4,4,6,1,4, ,2,1, ,2,61434,10,1946,1, ,4,1,0,1,1,1,1,0,0,0,1,0,0, ,0
6822,3,1, , ,1,1,1,1,2,2,3,2, , ,3, ,3, ,3, ,4, ,3,3,2,2,2,1,2,2,2,1,2,3,1,2,1,3,1,2,2,3,2,4,3,3,2,3,2,3,2,2,2, ,2,2,4,4,2,11, ,2,10,5,1,7,6, , , , , , , ,2,1, , ,2, ,1,1,6,2,1,3, ,2,4, ,2, ,62205,10,1945,2, ,4,1,1,0,0,1,1,1,0,0,1,0,0, ,0
7037,3,1, , ,1,1,2,9,9,1,1,2, , ,9, ,1, ,3, ,1, ,1,2, ,1,2,2,2,2,2,2,1,1,4,1, ,4,4,1,2,1,1,1,1,2,3,4,4,4,4,1,1,1,1,1,4,3,2,88,MIDWEST,8,1,7,10,11,5,4,3, , , , , ,2,3, , ,2, ,1,9,6,3,1,3, ,1,1,1, ,5,61853,9,1952,1, ,9,1,0,1,1,1,0,1,1,0,1,1,0, ,0
7425,3,1, , ,1,1,1,2,2,1,2,1,3, ,1, ,1, ,1, ,1, ,2,4,2,2,1,1,2,1,2,1,2,4,2,2,1,1,1,1,1,4,1,4,1,2,4,4,2,4,3,1,1,1,2,1,4,4,3,11, ,11,1,10,6, , , , , , , , , ,2,3, , ,2, ,3,9,3,4,7,3, ,2,4, ,1,5,62810,9,1950,1, ,6,1,0,0,0,0,1,0,0,0,1,1,0, ,0
7646,1,1, , ,1,1,1,2,2,2,3,1,2, ,1, ,1, ,1, ,1, ,2,9, ,2,1,2,2,2,2,2,2,2,1,2,2,3,2,2,2,3,1,3,4,4,2,4,3,2,2,1,1,1,1,1,3,3,2,1, ,6,4,1,11,7,5, , , , , , , ,2,3, , ,2, ,1,2,2,4,7,1,1, ,2,1, ,5,60616,7,1963,1, ,4,1,0,0,1,1,1,1,0,0,0,1,0, ,0
6961,3,1, , ,1,1,2,2,2,2,2,2, , ,3, ,3, ,3, ,3, ,3,3,4,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,8,3,3,2,88,MCHENREY,5,1,6,7,8,10,2, , , , , , ,1,3, , ,1,2,2,1,2,3,1,3, ,9,1,2, , ,60051,10,1946,1, ,1,1,1,0,0,1,1,1,1,0,1,0,0, ,0
8090,3,1, , ,1,1,2,2,2,1,2,3, , ,1, ,1, ,1, ,1, ,2,4,4,2,1,2,1,2,2,9,2,2,2,2,1,9,1,1,1,4,1,4,3,4,2,3,4,2,3,1,1,1,1,1,2,3,2,10, ,11,7,1,4, , , , , , , , , ,2,2,1, ,2, ,3,9,5,4,4,1,1, ,1,1, ,5,62067,7,1961,1, ,6,1,0,0,1,0,0,1,0,0,0,1,0, ,0
8635,3,1, , ,1,1,2,2,2,9,2,2, , ,1, ,1, ,1, ,1, ,2,4,3,2,2,2,2,2,2,2,2,4,2,1, ,2,1,1,2,4,2,2,3,3,3,4,4,4,4,1,1,2,1,1,4,4,2,11, ,6,7,11,4,5,1, , , , , , , ,2,3, , ,2, ,2,2,4,4,2,1,4, ,1,1, ,5,62401,8,1957,1, ,5,1,0,0,1,1,1,1,0,0,0,1,0,THE HAROLD,0
6441,2,1, , ,1,1,1,2,2,2,3,9, , ,3, ,3, ,3, ,1, ,2,2, ,1,1,2,1,2,1,1,2,4,2,2,1,2,4,4,2,3,3,3,3,2,3,3,3,2,2,2,2, ,9,8,3,3,3,1, ,8,1,5,3,6,2,4, , , , , , ,2,3, , ,2, ,1,2,2,3,5,3, ,3,4, ,1,5,60652,13,1926,1, ,5,1,1,1,1,1,1,0,1,0,0,0,0, ,0
7225,2,1, , ,1,1,2,1,9,1,1,3, , ,3, ,3, ,3, ,4, ,3,3,1,2,9,2,1,2,2,2,2,3,3,9, ,9,1,1,1,3,1,3,3,9,2,3,2,3,2,2,1,9,1,9,3,2,2,1, ,1,4,2,6,8,5,7, , , , , , ,2,9, , ,1,2,2,2,5,3,2,3, ,9,1,1, ,5,60010,13,1930,1, ,3,1,1,0,1,1,1,1,1,0,0,0,0, ,0
7076,2,1, , ,1,1,2,2,2,1,3,1,10, ,1, ,9, ,1, ,9, ,9,4,4,1,1,2,1,2,2,1,2,3,3,2,2,2,1,1,1,1,1,2,1,4,4,4,3,4,3,1,1,1,9,8,2,3,2,88,NORTHEAST QUADRANT,6,1, , , , , , , , , , , ,2,3, , ,2, ,3,2,5,5,7,4, , ,1,1, ,5,60477,6,1967,1, ,4,1,0,0,0,0,1,0,0,0,0,0,0, ,0
3713,3,2,1,1, ,1,2,2,9,9,3,9, , ,3, ,3, ,3, ,3, ,3,9, ,2,2,2,2,2,2,9,2,1,4,2,1,9,3,2,3,2,2,1,9,9,9,9,3,9,3,9,2, ,2,2,2,3,1,88,CHAMPANGE,10,8,5,3,11, , , , , , , , ,9,3, , ,2, ,2,9,5,3,4,4, , ,1,8, , ,61822,99,9999,8,ETHNIC,5,0,0,1,0,1,0,0,1,0,1,1,0, ,0
8794,3,1, , ,1,1,2,2,2,2,5,9, , ,1, ,1, ,1, ,1, ,2,4,4,2,1,2,2,9,2,2,2,1,1,2,9,4,1,1,1,4,1,1,4,4,4,4,4,4,4,1,1,9,2,1,4,3,2,6, ,1,4,7, , , , , , , , , , ,2,2,1, ,1,1,2,2,2,4,5,3, ,3,2,1, ,5,61607,11,1943,1, ,2,1,0,0,1,0,0,1,0,0,0,0,0, ,0
6382,2,1, , ,1,1,1,1,2,1,1,3, , ,9, ,9, ,9, ,9, ,3,1, ,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,4,3,4,1,3,2,3,2,3,2,2,9, ,2,2,2,2,2,1, ,9,5,11,2,10,1,4, , , , , , ,2,3, , ,2, ,2,1,6,2,3,1,4, ,1,1, ,5,60565,9,1953,1, ,9,1,1,0,1,1,0,0,0,1,1,1,0, ,0
5709,1,1, , ,1,1,1,1,2,2,2,2, , ,3, ,9, ,3, ,9, ,1,1, ,2,2,2,2,2,2,2,2,4,2,2,1,3,4,1,4,1,4,1,4,3,3,3,3,2,3,2,1,1,2,2,4,4,3,1, ,7,2,1,5, , , , , , , , , ,2,3, , ,2, ,1,3,5,2,1,1,3, ,3,1, ,5,60616,7,1959,2, ,9,1,1,0,0,1,0,1,0,0,0,0,0, ,0
6774,2,1, , ,1,1,1,1,2,1,2,1,5, ,1, ,1, ,1, ,1, ,3,2, ,2,1,2,1,2,1,1,1,4,4,2,2,1,1,1,3,4,1,3,2,3,2,2,1,1,1,1,2, ,1,2,2,2,4,1, ,5,8,2,6,1,7,9, , , , , , ,2,3, , ,2, ,2,3,5,3,6,3, ,1,1,1, ,5,60016,13,1928,1, ,3,1,1,0,0,1,1,1,1,1,0,0,0, ,0
6992,3,1, , ,1,1,1,2,9,1,2,2, , ,3, ,3, ,3, ,9, ,2,3,4,2,2,2,2,2,2,9,2,2,4,2,2,3,1,1,2,2,2,3,1,4,4,1,4,1,3,1,1,2,2,2,4,4,2,10, ,8,1,5, , , , , , , , , , ,2,3, , ,2, ,9,3,2,9,2,3, ,1,9, ,1,5,99999,99,9999,9, ,9,1,0,0,0,1,0,0,1,0,0,0,0, ,0
8088,3,1, , ,1,1,2,2,2,2,1,9, , ,3, ,9, ,9, ,9, ,9,9, ,9,9,2,9,9,2,2,9,9,4,2,2,9,4,3,9,2,3,9,2,2,4,3,3,3,3,1,1,1,9,8,3,3,2,5, ,1,4,3,6,8,7,5,88, , , , ,TBN,1,3, , ,1,1,3,3,5,5,8,1,9, ,1,1, ,4,61265,99,9999,9, ,9,1,0,1,1,1,1,1,1,0,0,0,1, ,0
4649,2,2,1,1, ,1,1,1,2,1,1,2, , ,1, ,4, ,4, ,3, ,2,2, ,2,1,2,2,2,2,1,2,4,3,1, ,9,1,1,2,2,1,2,2,2,2,3,2,3,1,2,2, ,2,8,2,4,2,2, ,4,1,3,8,2,7,9,6,11,10, , , ,1,3, , ,2, ,1,1,5,2,1,1,1, ,5, ,2, ,60565,3,1981,1, ,7,1,1,1,1,0,1,1,1,1,1,1,0, ,0
6531,1,1, , ,1,1,1,1,2,2,1,3, , ,1, ,1, ,1, ,9, ,9,3,3,2,2,2,2,2,2,2,2,3,3,2,2,3,4,4,3,3,3,3,1,1,2,1,3,2,4,2,2, ,2,2,4,4,4,1, ,1,3,7,10,4,5,9,6,11, , , , ,2,3, , ,1,1,3,3,1,2,1,3, ,4,1,1, ,1,60616,9,1951,2, ,1,1,0,1,1,1,1,1,0,1,1,1,0, ,0
6707,1,1, , ,1,1,1,2,2,2,3,1,10, ,1, ,1, ,1, ,1, ,2,4,3,1,1,1,2,1,2,1,2,3,2,2,2,2,1,1,2,3,2,3,4,4,4,4,4,4,4,1,2, ,2,1,3,4,2,1, ,2,7,4,11,6, , , , , , , , ,9,2,1, ,2, ,2,1,5,4,5,1,1, ,4, ,2, ,60612,10,1947,1, ,7,0,1,0,1,0,1,1,0,0,0,1,0, ,0
6255,1,1, , ,1,1,1,1,1,1,3,2, , ,3, ,3, ,3, ,3, ,3,9, ,2,9,2,2,2,2,9,1,3,2,2,1,2,1,1,1,3,2,2,3,2,2,3,2,9,2,2,9, ,1,2,3,3,2,5, ,2,4,8,3,1,5,7,9, , , , , ,2,3, , ,1,1,3,2,3,3,1,3, ,1,3,1, ,2,60616,10,1946,2, ,5,1,1,1,1,1,0,1,1,1,0,0,0, ,0
6870,1,1, , ,1,1,1,1,2,2,2,1,7, ,3, ,3, ,3, ,1, ,3,3,3,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,4,1,1,4,4,3,3,2,3,2,2,1,1,1,2,3,3,3,5, ,9,1,3,11,7,8,5,10,4,2, , , ,2,3, , ,2, ,2,1,5,3,5,1,1, ,5, ,1,5,60654,5,1971,1, ,6,1,1,1,1,1,0,1,1,1,1,1,0, ,0
6389,1,1, , ,1,1,2,2,2,2,5,1,1, ,1, ,1, ,1, ,1, ,2,4,4,1,1,1,1,1,1,1,2,4,2,2,2,2,1,1,1,4,1,2,4,4,4,4,4,4,4,1,1,2,1,1,4,4,3,1, ,1,6,4,2, , , , , , , , , ,2,3, , ,2, ,2,2,5,4,5,1,4, ,5, ,1,5,60610,7,1962,1, ,3,1,1,0,1,0,1,0,0,0,0,0,0, ,0
10431,3,1, , ,1,1,1,2,2,2,4,2, , ,9, ,9, ,9, ,9, ,2,3,9,2,2,2,9,2,2,2,2,3,9,2,2,4,1,4,3,4,9,1,1,2,2,2,2,3,2,2,1,1,2,1,4,2,2,6, ,7,1,2, , , , , , , , , , ,2,3, , ,2, ,2,9,2,2,1,3, ,4,5, ,1,5,61605,11,1939,1, ,1,1,1,0,0,0,0,1,0,0,0,0,0, ,0
12080,3,1, , ,1,1,1,2,2,2,3,1,3, ,1, ,1, ,1, ,1, ,2,4,4,9,1,2,2,1,2,1,2,4,4,2,2,9,9,2,3,3,2,2,1,1,3,4,3,3,3,1,2, ,1,8,3,3,2,88,NORTHWEST,6,1,10,4, , , , , , , , , ,2,3, , ,1,4,2,2,3,5,7,1,1, ,4, ,1,5,61028,7,1962,1, ,5,1,0,0,1,0,1,0,0,0,1,0,0, ,0
10418,2,1, , ,1,1,2,1,1,2,2,2, , ,3, ,3, ,3, ,3, ,1,2, ,2,2,2,2,2,2,2,2,3,2,2,1,2,1,1,3,3,1,2,4,3,4,3,2,9,4,2,2, ,2,2,3,4,3,1, ,9,7,5,8, , , , , , , , , ,2,1, , ,1,2,1,1,3,2,1,4, , ,4, ,1,5,60440,8,1957,1, ,9,0,0,0,0,1,0,1,1,1,0,0,0, ,0
11686,2,1, , ,1,1,2,2,2,2,4,9, , ,9, ,9, ,1, ,9, ,2,9, ,1,1,1,1,1,2,1,2,3,2,1, ,9,2,1,3,2,9,2,1,1,1,3,2,3,2,2,1,1,2,2,2,4,2,2, ,5,1,4,6,10, , , , , , , , ,2,3, , ,2, ,1,1,6,9,3,4, , ,3,8, , ,60536,5,1971,1, ,9,1,0,0,1,1,1,0,0,0,1,0,0, ,0
11122,1,1, , ,1,1,2,2,1,2,2,2, , ,3, ,3, ,3, ,3, ,1,4,2,2,2,2,2,2,2,2,1,1,1,2,1,2,4,1,9,3,9,1,4,3,4,3,4,3,4,2,2, ,2,2,3,4,4,5, ,10,7,1,5,9, , , , , , , , ,2,3, , ,2, ,1,2,6,2,1,3, ,3,1,1, ,2,60616,9,1949,8,AFRICAN AMERICAN AND NATIVE AMERICAN,5,1,0,0,0,1,0,1,0,1,1,0,0, ,0
11661,1,1, , ,1,1,2,1,1,1,2,2, , ,3, ,3, ,3, ,3, ,3,1, ,2,2,2,2,2,2,2,1,1,1,2,1,1,4,4,9,2,3,1,3,3,2,3,2,3,2,2,1,1,1,2,3,3,2,1, ,8,3,11,5,1, , , , , , , , ,2,3, , ,2, ,1,1,6,1,1,3, ,3,5, ,1,5,60607,9,1949,4, ,5,1,0,1,0,1,0,0,1,0,0,1,0, ,0
9194,3,1, , ,1,1,2,2,2,2,3,2, , ,3, ,4, ,3, ,4, ,2,9, ,2,1,2,1,2,2,2,2,2,2,2,2,3,3,3,3,1,2,2,3,3,2,4,2,4,2,2,2, ,1,2,2,2,2,11, ,5,6,7,1,4, , , , , , , , ,2,3, , ,2, ,1,1,3,4,2,3, ,1,4, ,1,5,62220,9,1953,1, ,9,1,0,0,1,1,1,1,0,0,0,0,0, ,0
11511,3,1, , ,1,1,2,2,2,2,4,9, , ,1, ,1, ,1, ,1, ,1,3,9,2,2,2,2,9,2,2,2,4,9,1, ,9,1,1,2,9,1,3,2,2,2,4,4,4,4,1,1,1,2,2,2,2,3,6, ,3,1,7,11,6, , , , , , , , ,2,2,1, ,2, ,1,1,4,3,4,1,1, ,5, ,1,5,61880,5,1972,1, ,4,1,0,1,0,0,1,1,0,0,0,1,0, ,0
8591,3,1, , ,1,1,1,2,2,1,2,1,3, ,1, ,1, ,1, ,1, ,3,3,3,2,2,2,2,2,9,2,1,4,1,2,2,4,1,1,9,4,1,1,2,2,1,3,2,2,2,1,1,1,1,2,4,3,2,8, ,1,5,10,7,2,4, , , , , , , ,2,9, , ,2, ,3,3,2,3,6,3, ,3,3,1, ,5,62353,13,1931,1, ,2,1,1,0,1,1,0,1,0,0,1,0,0, ,0
9974,3,1, , ,1,1,2,2,2,1,3,1,7, ,3, ,1, ,1, ,1, ,3,4,4,2,1,2,1,1,2,2,2,3,4,9, ,2,2,1,1,4,1,2,3,3,2,4,4,4,3,1,1,1,9,1,3,3,2,6, ,5,7,6,1,4,11, , , , , , , ,2,2,1, ,2, ,3,2,5,4,5,3, ,1,1,1, ,3,61705,11,1940,1, ,9,1,0,0,1,1,1,1,0,0,0,1,0, ,0
11669,3,1, , ,1,1,2,1,9,1,2,2, , ,3, ,3, ,3, ,3, ,3,4,4,2,2,2,2,2,2,2,2,3,1,1, ,4,1,1,1,4,1,3,4,3,3,4,3,4,3,1,1,2,2,2,2,3,2,11, ,6,4,2,1,3,5,7,8,10,11, , , ,2,3, , ,2, ,1,1,6,2,1,1,3, ,3,1, ,2,62035,11,1941,2, ,5,1,1,1,1,1,1,1,1,0,1,1,0, ,0
11744,3,1, , ,1,1,2,2,2,2,3,9, , ,1, ,1, ,9, ,8,RAUNER,2,9, ,2,2,2,2,1,9,2,2,1,2,2,1,4,1,1,1,4,1,4,3,3,3,4,3,4,4,1,1,1,2,1,3,3,3,88,QUAD CITIES,4,2,6,1,5,8,7, , , , , , ,2,3, , ,2, ,3,3,2,5,7,3, ,4,1,1, ,2,61265,10,1947,1, ,5,1,1,0,1,1,1,1,1,0,0,0,0, ,0
11033,2,1, , ,1,1,1,9,1,1,1,3, , ,3, ,1, ,3, ,3, ,2,9, ,1,1,1,1,9,1,2,2,2,3,1, ,9,1,1,2,3,1,2,2,3,2,4,4,2,1,1,1,9,2,1,2,2,2,7, ,6,7,10,11, , , , , , , , , ,9,3, , ,2, ,2,1,3,3,1,2,3, ,1,2, , ,60607,1,1991,4, ,1,0,0,0,0,0,1,1,0,0,1,1,0, ,0
9132,2,1, , ,1,1,1,2,2,1,4,1,7, ,3, ,1, ,1, ,1, ,2,4,4,2,1,2,2,2,2,2,2,4,4,1, ,1,4,1,4,1,4,1,1,1,2,3,2,4,3,1,1,1,1,8,4,4,3,1, ,2,6,1,4, , , , , , , , , ,2,3, , ,2, ,2,2,3,4,7,3, ,1,2,1, ,3,60137,11,1940,1, ,4,1,1,0,1,0,1,0,0,0,0,0,0, ,0
9649,2,1, , ,1,1,1,1,2,1,2,1,1, ,1, ,1, ,1, ,9, ,3,2, ,2,9,1,1,2,1,2,2,2,3,2,2,1,2,3,9,3,2,9,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1, ,6,1,7,2,3,4,9, , , , , , ,2,3, , ,2, ,3,2,6,4,6,3, ,3,2,1, ,5,60440,13,1932,1, ,9,1,1,1,1,0,1,1,0,1,0,0,0, ,0
10515,2,1, , ,1,1,1,2,2,2,3,3, , ,1, ,1, ,1, ,1, ,2,4,4,1,1,1,2,9,2,1,2,3,2,2,2,3,1,1,3,4,2,4,4,4,2,4,2,4,3,1,1,2,1,8,4,4,2,1, ,7,1,4,3,8,6, , , , , , , ,2,3, , ,2, ,2,2,5,4,5,1,1, ,5, ,1,5,60462,4,1977,1, ,4,1,0,1,1,0,1,1,1,0,0,0,0, ,0
10128,2,1, , ,1,1,2,2,2,1,2,2, , ,3, ,3, ,3, ,3, ,3,9, ,2,2,2,2,2,2,9,2,2,4,2,1,3,1,1,1,3,1,4,3,3,1,3,2,3,2,2,1,1,2,2,3,3,3,1, ,8,9,3,11,2, , , , , , , , ,2,1, , ,2, ,2,1,5,3,2,1,1, ,1,1, ,5,60076,9,1952,4, ,4,0,1,1,0,0,0,0,1,1,0,1,0, ,0
10379,2,1, , ,1,1,2,1,2,2,3,2, , ,3, ,3, ,3, ,3, ,9,4,4,2,1,1,1,2,2,1,2,4,4,1, ,4,1,1,1,4,1,4,4,4,4,4,4,4,3,2,1,2,1,2,3,3,2,88,OAK PART,4,3,8,1,2, , , , , , , , ,2,3, , ,2, ,1,1,5,2,2,1,1, ,5, ,1,2,60302,8,1955,2, ,4,1,1,1,1,0,0,0,1,0,0,0,0, ,0
12129,2,1, , ,1,1,1,2,1,1,3,3, , ,3, ,3, ,3, ,3, ,3,3,4,2,2,2,2,2,2,2,2,2,2,1, ,2,1,4,2,1,1,1,3,3,3,4,3,4,4,1,1,1,1,1,3,3,2,1, ,11,7,5,10,1,8,6, , , , , , ,2,1, , ,1,2,2,1,5,2,2,2,1, ,1,2, , ,60103,1,1989,3, ,1,1,0,0,0,1,1,1,1,0,1,1,0, ,0
10434,3,1, , ,1,1,2,2,2,2,4,1,1, ,1, ,1, ,1, ,1, ,2,3,2,2,2,2,2,2,1,1,2,3,3,1, ,3,2,2,2,1,2,2,3,2,3,4,3,3,3,2,1,1,1,1,3,2,3,88,SOUTH CENTRAL,5,6,1,8,7, , , , , , , , ,2,3, , ,2, ,2,3,3,3,7,1,2, ,1,1, ,5,62801,6,1966,1, ,5,1,0,0,0,1,1,1,1,0,0,0,0, ,0
11303,3,1, , ,1,1,2,9,2,2,4,2, , ,9, ,9, ,9, ,9, ,1,4,9,2,1,1,2,2,2,1,2,3,3,1, ,3,1,1,2,2,2,2,3,3,3,4,3,3,4,2,2, ,1,2,2,2,2,5, ,4,1, , , , , , , , , , , ,2,3, , ,1,4,1,9,2,4,2,3, ,1,4, ,1,5,61102,8,1954,1, ,1,1,0,0,1,0,0,0,0,0,0,0,0, ,0
10620,2,1, , ,1,1,2,9,2,9,2,2, , ,1, ,9, ,9, ,9, ,2,9, ,2,2,2,2,2,2,2,1,2,9,9, ,2,1,1,9,4,1,9,9,3,9,4,4,9,4,2,1,1,9,2,3,4,2,88,MONEE,2,9,1,5,7, , , , , , , , ,2,3, , ,2, ,1,1,6,1,9,1,9, ,5, ,1,5,60449,9,1951,1, ,9,1,1,0,0,1,0,1,0,1,0,0,0, ,0
11204,2,1, , ,1,1,1,1,1,1,3,2, , ,3, ,3, ,3, ,3, ,1,9, ,2,2,1,2,2,2,2,2,4,1,9, ,3,1,1,1,4,1,3,1,1,1,3,1,4,2,2,2, ,2,2,2,3,3,4, ,8,9,5,3,7,11,10,1,2, , , , ,2,3, , ,2, ,1,1,5,1,1,9, , ,5, ,3, ,60016,5,1972,9, ,9,1,1,1,0,1,0,1,1,1,1,1,0, ,0
