DownSt_NW,vet_1recodecol,vet_2recodecol,Area618,AreaSE618,Longitude,DownSt_South,UnionDum,pen_bnkil_dum,Area4,id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_pres_oba,app_ussen_dur,fix_deficit_il,cuts_K12,cuts_he,cuts_uni31,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_gas10,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50K,tax_inc_temp,tax_temp_inc45,tax_inc_mil,tax_inc_grad,frack_know,frack_safe,frack_bene,grow_dt,safe_walk,mod_trans,mod_trans_other,prefer_cars,local_food,vet_greatest,vet_greatest_other,vet_2ndgreat,vet_2ndgreat_other,news_social,news_nat_paper,news_loc_paper,news_nat_tv,news_loc_tv,news_nat_radio,news_loc_radio,news_online_cons,news_online_libs,social_shrviews,pens_bnkrpt_il,pens_bnkrpt_chi,abort_leg,lg_rights,feel_priv_union,feel_pub_unioin,feel_muslims,feel_lds,education,ideology2,party_leans,employ_time,employ_type,retired_type,union,relig_often,relig_1,relig_2,born_again,vet_you,vet_family,zip,age_cat,birth_yr,rac_eth1,rac_eth_other,neighborhood,hhinc1,party_aff1,ideology,vet_self,vet_dum_ue,vet_dum_underem,vet_dum_ptsd,vet_dum_va,vet_dum_phy,vet_dum_vbi,vet_dum_homeless,vet_dum_tech,vet_dum_college,vet_dum_sui,vet_dum_drug,vet_dum_famrel,vet_dum_other,vet_dum_DKNR,vet_1recode,vet_2recode,vet_cc_econ,vet_cc_mental,vet_cc_health,vet_cc_va,vet_cc_edu,vet_cc_other,vet_cc_DKNR,vet_cc_respect,N3_cat,N4_cat,City,County,Latitude,Chicago,CollarCounty,Cook_NoChi,Chi_Suburbs,DownState,area_chi,area_suburbs,area_downstate,vet_family2,AreaCode,vet_va_health,app_rau_col,app_kirk_col,app_oba_col,app_dur_col,vet_you_fam,feel_priv_col,feel_pub_col,feel_mus_col,feel_lds_col,RE_Col,usa_1,rway_usa,rway_il,rway_local,N3_B,RE_W,N3_ORE,RE_B,N3_W,RE_ORE,Age_col,Age__1,Age__2,Age__3,Age__4,HHI_Col,BA_yes,Female,Emp__FT,Emp__PT,Emp__Ret,Emp__Not,Emp__DKNR,Dem,Ind,Rep,Party__DKNR,Lib,Mod,Con,vet_va_health2,Generation,hhinc,party_aff,rac_eth
1,2,3,0,0,90.42,0,0,1,3,002954,3,1, , ,1,1,1,2,1,2,3,5,4,2,1,3,1,1,1,3,1,3,2,1,2,1,2,2,1,2,3,1,1,1,1,1,2,1,1, ,3,2,3, ,4, ,0,0,1,1,1,2,0,7,5,1,1,1,3,1,4,4,5,2,6,5,7,1,1, ,2,1,1, ,2,5,2,61036,6,1965,1, ,7,4,3,3,2, , ,1,1, , , , , , , , , , ,3,4,0,1,0,1,0,0,0,0,3,3,Galena,Jo Daviess,42.42,0,0,0, , , , , ,2,815,1,3,3,1,1,4,2,2,5,1,1,2,0,1,0,0,1,0,0,1,0,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,2,3,1
 ,9,9,0,0,88.3,1,0, ,4,003187,3,1, , ,1,1,2,2,2,1,3,3,1,1,5,3,1,1,2,2,2,3,3,3,2,1,2,2,1,2,4,2,2,1,3,2,2,2,1, ,1,3,14, , , ,0,0,2,7,7,0,0,0,0,3,3,3,4,1,3,4,5,5,4,6,5,3, ,1,2,5, ,1,2,5,1,61910,10,1946,1, ,5,1,3,9,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,2,2,Arcola,Douglas,39.68,0,0,0, , , , , ,1,217,0,2,1,1,3,3,2,2,5,5,1,2,0,0,1,0,1,1,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0, , , ,2,1,1,3,1
1,9,9,0,0,88.95,0,0,1,3,003430,3,1, , ,1,1,2,3,2,1,2,4,4,4,4,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,3,2,3,1,1, ,1,2,14, , , ,2,1,2,4,4,7,5,0,0,2,1,1,2,1,2,3,2,2,5,3,4,1,3, ,2,3,1, ,2,5,1,61705,9,1954,1, ,7,4,2,2,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Bloomington,McLean,40.47,0,0,0, , , , , ,1,309,0,3,3,3,3,3,1,2,1,1,1,3, ,0,1,0,1,0,0,1,0,3,0,0,1,0,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,2,2,1
 ,9,9,0,0,89.54,0, ,0,3,004084,3,1, , ,1,1,1,3,2,1,3,2,3,5,3,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,4,5,3,1,1,1, ,1,2,14, , , ,1,1,1,1,2,0,0,0,0,3,2,2,2,3,1,1,5,5,4,2,3,4, , , ,1,1, ,2,5,1,61611,2,1985,1, ,7,3,1,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,East Peoria,Tazewell,40.67,0,0,0, , , , , ,1,309630,0,1,2,3,2,3,1,1,5,5,1,3, ,0,1,0,1,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,4,1,1,1
1,1,3,0,0,88.01,0,0,1,2,003480,2,1, , ,1,1,2,1,2,1,1,4,5,5,4,3,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1, ,2,3,1, ,13,MEDICAL CARE,0,7,1,7,7,7,0,0,0,3,1,1,1,1,3,3,2,2,6,1,1,1,1, ,2,5, ,2, ,5,1,60516,9,1954,1, ,7,7,1,1,2,1, , , , , , , , , , , ,1, ,1,15,1,0,1,0,0,0,0,0,3,3,Downers Grove,Dupage,41.79,0,0,0, , , , , ,1,630773,1,3,3,3,3,3,2,2,1,1,1,1,1,0,1,0,1,0,0,1,0,3,0,0,1,0,5, ,1,1,0,0,0,0,1,0,0,0,1,0,0,1,2,4,1,1
1,9,9,0,0,87.6,0,1,1,2,003937,2,2,1,1, ,1,1,1,1,1,2,9,3,5,5,2,2,2,2,2,1,2,3,1,2,2,2,2,1,2,1,1,1,1,4,2,2,1,1, ,2,3,14, , , ,7,7,2,7,7,5,2,0,0,2,1,1,2,2,3,1,3,3,6,2,1,1,1, ,1,3,1, ,1,5,2,60473,6,1966,2, ,6,7,1,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,2,2,South Holland,Cook,41.59,0,0,1,1,0, , , ,2,708,0,9,2,3,3,4,2,1,2,2,2,1,1,1,1,0,0,1,1,0,0,3,0,0,1,0,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,3,4,1,2
1,1,3,0,0,87.83,0,0,1,2,004167,2,2,1,1, ,1,2,1,3,1,3,4,9,5,4,3,2,2,2,2,2,2,2,1,2,1,1,2,2,2,4,1,1,3,2,1,1,1,1, ,2,3,7, ,4, ,0,0,2,0,7,0,7,0,0,1,1,1,1,2,5,2,3,2,4,6,1,1,1, ,2,4, ,1,2,5,2,60458,4,1977,2, ,7,5,1,9,2, , , ,1, , ,1, , , , , , , ,7,4,1,0,0,1,0,0,0,0,3,3,Justice,Cook,41.74,0,0,1,1,0, , , ,2,708,1,3,9,3,3,4,5,1,2,1,2,1,1, ,1,0,0,0,1,1,0,2,0,1,0,0,4,0,1,1,0,0,0,0,1,0,0,0, , , ,1,3,2,1,2
1,2,1,0,0,88.15,0,1,0,2,003590,2,2,1,1, ,1,1,1,2,3,2,9,4,5,4,1,2,2,2,2,2,2,2,2,1,2,3,2,1,1, ,1,1,2,3,2,1,1,1, ,2,2,3, ,1, ,0,1,0,7,3,0,0,2,2,3,2,2,2,1,1,1,1,1,5,2,1,1,1, ,1,5, ,1,2,5,1,60565,8,1956,1, ,9,7,1,1,2,1, ,1, , , , , , , , , , , ,3,1,1,1,0,0,0,0,0,0,2,4,Naperville,Dupage,41.76,0,0,0, , , , , ,1,630,0,9,3,3,3,3,1,1,1,1,1,1,1,0, ,0,1,1,0,0,0,3,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,4,1,1
1,9,9,0,0,87.68,0,0,0,2,003841,2,2,1,1, ,1,2,3,3,3,4,4,9,4,9,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,2,1,1,2,3,2,3,4,2, ,2,3,14, , , ,3,0,0,0,0,0,0,0,0,1,2,2,3,1,2,2,1,3,3,1,4,2,1, ,2,4, ,3, ,5,1,60626,1,1992,4, ,9,1,2,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,2,4,Chicago,Cook,41.83,1,0,0, , , , , ,1,773312847,0,3,9,3,9,3,1,1,1,2,3,3, , , ,0,0,1,0,0,1,1,1,0,0,0,1, ,1,0,1,0,0,0,0,1,0,0,1,0,0,2,4,1,2,3
 ,3,2,0,0,88.42,0,0,1,1,002096,1,2,1,1, ,1,2,3,2,1,2,1,9,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1, ,2,1,1,1,4,5,3,1,5,1, ,2,3,4, ,3, ,0,0,0,5,5,2,5,0,0,3,1,3,1,2,5,5,2,3,5,4,4,3, ,1,2,1,1, ,2,5,1,60142,12,1936,7, ,7,8,2,3,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,3,3,Huntley,McHenry,42.16,0,1,0, , , , , ,1,847815224,1,1,9,3,3,3,5,5,1,2, ,3, ,0,1,0, ,0, ,1, ,4,0,0,0,1, ,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,9,2,7
 ,3,1,0,0,87.68,0,0,1,1,002524,1,1, , ,1,1,1,1,2,2,2,4,4,4,4,3,2,2,3,2,2,2,3,2,2,3,1,2,2,2,4,1,3,3,5,3,1,1,1, ,2,2,13,PLAYING GAMES WITH THEIR TREATMENT,7, ,0,0,0,7,7,7,9,0,0,2,1,1,2,2,2,1,5,5,5,2,2,3, ,1,2,1,1, ,2,5,2,60612,11,1942,2, ,3,1,1,1,2, , , , , , ,1, , , , , ,1, ,15,7,1,0,1,0,0,0,0,0,1,1,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773,1,3,3,3,3,4,1,1,5,5,2,1,1,0,0,1,0,0,1,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,2
1,2,9,0,0,87.68,0,0,1,2,002611,2,1, , ,1,1,1,2,2,2,2,5,9,2,5,1,1,1,1,1,2,2,2,1,2,1,2,1, ,1, ,1,2,2,2,1,3,1,1, ,3,3,3, ,14, ,0,7,7,0,0,0,7,0,0,3,1,1,1,2,2,3,2,2,2,4,5,3, ,1,2,5, ,1,2,2,2,60656,11,1940,1, ,7,3,3,3,1, , ,1, , , , , , , , , , ,1,3,14,0,1,0,0,0,0,1,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773847708224,0,3,9,1,3,2,1,2,1,1,1,2,0,0,0,0,1,0,0,1,0,4,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,1,3,1
1,9,9,0,0,87.87,0,1,0,2,003525,2,1, , ,1,1,1,3,2,1,3,9,9,2,4,3,2,1,1,2,2,1,2,2,2,1,2,2,1,1, ,1,3,1,4,2,5,1,1, ,2,2,14, , , ,0,7,0,7,7,1,0,0,0,1,2,2,2,3,1,1,5,5,3,1,4,3, ,5,1,2,1, ,2,2,1,60104,11,1941,2, ,9,4,2,1,1, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,2,4,Bellwood,Cook,41.88,0,0,1,1,0, , , ,1,708,0,9,9,1,3,1,1,1,5,5,2,3, ,0,1,0,0,1,1,0,0,4,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,2,2,2
 ,9,9,0,0,89.67,1,1,0,4,002944,3,1, , ,1,1,2,3,3,3,1,1,2,4,4,1,2,2,2,2,2,2,2,2,1,1,2,1, ,1, ,1,1,2,2,2,2,1,1, ,4,2,14, , , ,0,5,5,5,5,1,1,0,0,4,2,2,2,1,2,2,5,5,5,2,3,1,3, ,1,3,1, ,2,5,2,62536,6,1965,1, ,7,9,1,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Glenarm,Sangamon,39.61,0,0,0, , , , , ,2,217,0,1,1,3,3,4,1,1,5,5,1,3, , , ,0,1,0,0,1,0,3,0,0,1,0, ,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,3,9,1,1
 ,9,9,0,0,88.26,1,0,0,4,003620,3,1, , ,1,1,2,3,3,1,4,9,9,9,9,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,4,1,1,4,4,2,4,1,1, ,1,3,14, , , ,9,7,7,7,7,7,7,7,7,2,2,2,1,1,5,5,5,5,3,3,5,1,2, ,2,4, ,1,2,5,1,61822,13,1908,5, ,6,5,3,2,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,2,2,Champaign,Champaign,40.11,0,0,0, , , , , ,1,217,0,9,9,9,9,3,5,5,5,5,3,3, , ,1,0,0,1,0,0,1,4,0,0,0,1,4,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,1,2,3,3
1,1,3,0,0,89.01,0,0,1,3,002322,3,1, , ,1,1,1,2,2,2,5,9,4,1,1,3,3,3,1,1,1,1,2,1,2,1,1,2,1,2,4,1,1,1,2,1,4,1,1, ,1,2,2, ,13,HEALTHCARE REASONS UNKNOWN,0,0,3,1,2,0,0,0,0,3,1,1,2,1,3,4,2,5,5,4,5,2,4, ,2,1,1, ,2,5,2,61111,10,1946,6,NORWEIGAN,7,3,3,3,2, ,1, , , , , , , , , , ,1, ,2,15,1,0,1,0,0,0,0,0,3,3,Loves Park,Winnebago,42.33,0,0,0, , , , , ,2,815,1,9,3,1,1,4,2,2,1,5,3,2,0,0,0,0,0,0,0,1,1,4,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,3,3
1,9,9,0,0,89.62,0,0,0,3,003465,3,1, , ,1,1,2,2,2,1,3,4,9,1,9,3,2,1,3,2,2,1,2,2,1,2,2,2,2,1, ,1,1,3,5,2,1,1,1, ,3,2,14, , , ,7,0,7,3,7,0,0,0,0,4,2,3,3,3,5,5,4,4,6,5,7,3, ,3,2,2,1, ,1,5,1,61554,9,1953,1, ,8,6,3,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Pekin,Tazewell,40.56,0,0,0, , , , , ,1,309,0,3,9,1,9,3,5,5,2,2,1,2,0,0,1,0,1,0,0,1,0,3,0,0,1,0,5,1,1,0,0,1,0,0,0,0,1,0,0,0,1,2,2,3,3,1
 ,9,9,0,0, ,0,0, ,3,003787,3,1, , ,1,1,2,2,3,3,4,9,9,9,9,4,2,3,3,3,2,1,1,2,2,1,3,2,2,3, ,1,2,4,5,3,1,3,1, ,4,4,14, , , ,0,0,0,1,7,0,0,0,0,3,3,3,3,3,4,4,5,5,1,4,6,3, ,4,2,1,1, ,1,5,1,99999,13,1921,7, ,8,9,3,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3, , , ,0,0,0, , , , , ,1,0,0,9,9,9,9,3,2,2,5,5, ,2,0, , ,0, ,0, ,1, ,4,0,0,0,1, ,1,1,0,0,1,0,0,0,0,1,0,0,0,1,2,1,9,3,7
1,2,1,0,0,88.21,0,0,0,3,002346,3,1, , ,1,1,2,1,1,1,2,5,4,4,4,2,2,2,2,2,2,2,2,1,2,1,2,1, ,2,2,1,2,3,4,2,2,1,1, ,1,2,12, ,1, ,0,7,7,2,2,5,5,0,0,1,2,1,2,1,2,2,3,2,6,4,9,1,2, ,2,3,1, ,2,5,2,60585,5,1970,1, ,8,9,9,3,2,1, , , , , , , , , , ,1, , ,12,1,1,1,0,0,0,0,0,0,3,3,Plainfield,Will,41.66,0,1,0, , , , , ,2,815,0,3,3,3,3,4,1,1,2,1,1,1,1,1,1,0,1,0,0,1,0,2,0,1,0,0, ,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,3,9,9,1
1,9,9,0,0,89.69,0,0,0,3,003362,3,1, , ,1,1,2,3,3,1,3,4,9,4,9,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,4,1,2,5,5,3,2,4,1, ,1,2,14, , , ,0,0,6,7,7,0,7,0,0,3,2,3,2,2,2,2,5,2,2,1,3,3, ,5,2,3,1, ,2,5,1,61081,12,1939,1, ,7,2,1,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Sterling,Whiteside,41.79,0,0,0, , , , , ,1,815,0,3,9,3,9,3,1,1,5,1,1,3, , ,1,0,1,0,0,1,0,4,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1,1,1,1
 ,1,1,1,0,90,1,1,0,4,003910,3,1, , ,1,1,1,1,2,2,3,4,9,5,9,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,4,1,1,4,5,2,1,1,1, ,1,2,1, ,2, ,5,5,5,6,5,5,5,1,1,3,2,2,2,1,4,1,1,1,3,1,1,1,3, ,1,5, ,2, ,2,1,62226,7,1961,2, ,8,6,1,1,1,1,1, , , , , , , , , , , , ,1,2,1,0,0,0,0,0,0,0,3,3,Belleville,St Clair,38.53,0,0,0, , , , , ,1,618,0,3,9,3,9,1,2,1,1,1,2,1,1,0,0,0,0,0,1,1,0,3,0,0,1,0,5, ,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,3,1,2
1,9,9,0,0,90,0,1,1,3,004015,3,1, , ,1,1,1,2,2,2,2,2,4,5,4,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,4,1,1,2,2,1,1,1,1, ,1,2,14, , , ,0,0,5,5,5,0,0,0,0,3,1,3,2,1,3,3,2,2,6,1,4,1,3, ,1,5, ,1,2,5,2,61531,7,1962,1, ,8,5,2,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Farmington,Fulton,40.69,0,0,0, , , , , ,2,309,0,1,3,3,3,4,2,2,1,1,1,2,0,0,0,0,1,0,0,1,0,3,0,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,2,2,2,1
1,3,1,0,0,87.84,0,0,0,2,001345,2,2,1,1, ,1,2,1,1,1,3,2,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,2,2,2,2,1, ,1,3,4, ,1, ,3,3,3,7,7,0,0,1,1,1,2,2,2,3,2,2,2,2,3,2,3,2,4, ,2,1,1, ,1,5,2,60153,1,1993,2, ,2,4,1,1,2,1, , ,1, , , , , , , , , , ,4,1,1,0,0,1,0,0,0,0,1,1,Maywood,Cook,41.88,0,0,1,1,0, , , ,2,708773,1,1,3,3,3,4,1,1,1,1,2,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,3,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,2,1,2
 ,2,1,1,0,89.03,1,0,1,4,003379,3,1, , ,1,1,2,2,2,3,4,9,3,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,1,2,1,1,4,1, ,2,2,3, ,2, ,7,7,7,7,7,1,1,7,7,2,1,1,4,3,4,4,4,1,6,5,4,3, ,1,2,6, ,1,1,5,1,62948,12,1938,1, ,7,3,2,3,2, ,1,1, , , , , , , , , , , ,3,2,1,1,0,0,0,0,0,0,3,3,Herrin,Williamson,37.8,0,0,0, , , , , ,1,618,0,9,2,1,1,3,2,2,2,1,1,2,0,0, ,0,1,0,0,1,0,4,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,2,1
1,3,9,0,0,87.72,0,0,1,2,003536,2,1, , ,1,1,1,2,2,2,2,9,3,1,1,2,2,1,3,2,1,2,2,1,2,2,2,2,2,2,4,2,2,1,1,1,3,1,1, ,1,3,13,GETTING APPOINTMENTS,14, ,7,0,0,7,7,7,5,0,0,3,1,1,3,3,4,4,5,5,3,5,7,3, ,4,2,4, ,2, ,2,1,60471,13,1933,1, ,2,1,3,3,1, , , , , , , , , , , , ,1,1,4,14,0,0,0,1,0,0,1,0,1,1,Richton Park,Cook,41.48,0,0,1,1,0, , , ,1,708,1,9,2,1,1,1,2,2,5,5,1,2,0,0,0,1,1,0,0,0,0,4,0,0,0,1,1, ,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,3,1
 ,2,5,0,0,91.38,1, ,0,4,004415,3,1, , ,1,1,1,2,1,3,2,4,9,9,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,4,1,1,1,4,2,1,1,1, ,2,3,13,SUPPORT,13,REPRESENTATION,7,7,7,7,7,0,0,0,0,1,2,3,2,2,3,2,4,1,2,2,4,4, , , ,5, ,1,2,5,1,62301,9,1954,1, ,7,1,2,1,2, , , , , , , , , , , , ,1, ,16,18,0,1,0,0,0,0,0,1,3,3,Quincy,Adams,39.93,0,0,0, , , , , ,1,217,0,3,9,9,1,3,2,1,2,1,1,2,0,1, ,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,1,2,1
1,1,3,0,0,88.64,0,1, ,3,005263,3,1, , ,1,1,1,2,2,2,3,3,3,1,9,2,3,1,1,2,3,2,2,2,2,2,3,3, ,2,2,1,1,2,2,3,3,1,1, ,4,3,1, ,4, ,0,0,0,7,1,0,0,0,0,3,3,1,2,3,1,1,2,5,2,5,7,3, ,2,1,5, ,1,2,2,2,61764,10,1945,1, ,8,4,3,3,1,1, , ,1, , , , , , , , , , ,1,4,1,0,0,1,0,0,0,0,3,3,Pontiac,Livingston,40.87,0,0,0, , , , , ,2,815,1,2,2,1,9,2,1,1,1,5,1,2,0,0,0,0,1,0,0,1,0,4,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,3,1
 ,9,9,0,0,87.61,1,0, ,4,005876,3,1, , ,1,1,2,3,3,1,3,3,9,1,4,4,2,2,2,2,3,3,3,2,2,2,3,3, ,1, ,3,3,5,5,3,5,5,1, ,4,1,14, , , ,0,0,7,7,7,9,9,0,0,4,3,3,4,4,5,5,2,5,2,3,6,3, ,5,2,5, ,1,2,5,1,61832,13,1922,7, ,8,9,3,2,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Danville,Vermilion,40.14,0,0,0, , , , , ,1,217,0,2,9,1,3,3,5,5,1,5, ,3, , ,1,0, ,0, ,1, ,4,0,0,0,1, ,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,1,9,3,7
 ,9,9,0,0,90.23,1,1,0,4,008236,3,2,1,1, ,1,1,2,2,2,4,2,3,1,1,2,3,1,1,3,2,1,2,1,2,2,3,2,2,2,4,2,2,1,5,2,3,1,1, ,1,2,14, , , ,0,7,7,7,7,1,2,0,0,3,2,2,1,4,1,1,5,5,2,5,9,1,5, ,1,4, ,1,2,5,2,62650,7,1960,1, ,8,5,9,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Jacksonville,Morgan,39.72,0,0,0, , , , , ,2,217,0,1,2,1,1,4,1,1,5,5,1,2,0,0,0,0,1,0,0,1,0,3,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,2,9,1
 ,2,1,0,0,87.68,0,0,0,3,009490,3,2,1,1, ,1,1,2,1,2,4,2,4,2,2,2,2,2,2,2,1,1,2,1,2,1,2,1, ,2,2,2,2,3,4,2,1,1,1, ,1,2,13,TRANSISTION FROM WAR TO BACK HOME,13,LEARNING TO ADAPT TO NORMAL LIFE WITH BILLS ETC,0,3,0,3,0,7,7,1,0,2,2,2,3,3,2,4,1,3,5,4,6,2,2, ,2,1,1, ,1,5,2,60640,2,1986,4, ,7,1,3,3,2, , , , , , , , , , , , ,1, ,16,1,1,1,0,0,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773847,0,1,3,1,1,4,1,2,1,2,3,2,0,1,0,0,0,0,0,1,1,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,4,1,3,3
 ,9,9,1,0,89.69,1,0, ,4,008470,3,2,1,1, ,1,1,2,2,3,3,9,9,1,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,4,2,1, ,4,2,14, , , ,0,0,1,7,1,2,0,0,0,3,3,3,3,3,3,3,4,3,5,5,7,1,4, ,2,1,1, ,1,5,1,62249,8,1957,1, ,7,9,3,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Highland,Madison,38.73,0,0,0, , , , , ,1,618,0,9,9,1,1,3,2,2,2,2,1,2,0,0, ,0,1,0,0,1,0,3,0,0,1,0, ,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,9,3,1
1,3,1,0,0,88.12,0,0,1,3,009080,3,2,1,1, ,1,2,3,3,1,3,2,4,5,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1, ,1,1,3,3,2,1,3,1, ,2,2,4, ,1, ,0,0,1,7,7,0,1,1,1,3,1,3,1,2,2,2,2,5,4,4,9,1,1, ,2,2,1, ,2,5,1,60435,8,1957,1, ,9,2,9,3,2,1, , ,1, , , , , , , , , , ,4,1,1,0,0,1,0,0,0,0,2,4,Joliet,Will,41.52,0,1,0, , , , , ,1,815,1,1,3,3,3,3,1,1,1,5,1,3, , ,1,0,1,1,0,0,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,9,1
1,3,2,0,0,88.99,0, ,0,3,005249,3,1, , ,1,1,2,1,2,1,2,1,4,5,5,3,2,2,2,2,1,2,2,2,2,1,1,2,2,2,3,1,1,2,4,2,2,1,1, ,2,2,4, ,3, ,7,7,7,4,7,0,1,1,1,2,2,2,3,1,1,1,1,1,5,1,3,4, , , ,3,1, ,2,5,1,61761,5,1970,1, ,3,5,1,1,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,1,1,Normal,McLean,40.51,0,0,0, , , , , ,1,309,1,1,3,3,3,3,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,2,0,1,0,0,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,3,2,1,1
1,3,1,0,0,88.12,0,0,0,3,005973,3,1, , ,1,1,1,2,2,2,3,1,4,5,4,3,2,2,2,2,2,2,2,2,2,1,1,2,1,2,4,1,2,4,5,3,3,2,1, ,1,3,13,MEDICAL,1, ,2,7,0,3,3,0,0,0,0,2,2,2,1,1,2,2,5,5,2,4,1,1,1, ,2,4, ,2, ,5,1,60436,6,1965,7, ,9,2,1,3,2,1, , , , , , , , , , , ,1, ,15,1,1,0,1,0,0,0,0,0,2,4,Joliet,Will,41.52,0,1,0, , , , , ,1,815,1,1,3,3,3,3,1,1,5,5, ,2,0,0,0,0, ,1, ,0, ,3,0,0,1,0,1, ,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3,1,1,7
